"","year","title","date","link"
"1278",2022,"Governor Abbott, DPS Launch iWatchTexas PSA To Promote Reporting System","Aug 16","https://gov.texas.gov/news/post/governor-abbott-dps-launch-iwatchtexas-psa-to-promote-reporting-system"
"1279",2022,"Governor Abbott Renews Wildfire Disaster Proclamation In August 2022","Aug 15","https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-august-2022"
"1280",2022,"Governor Abbott Appoints Etcheverry To Texas Public Finance Authority","Aug 15","https://gov.texas.gov/news/post/governor-abbott-appoints-etcheverry-to-texas-public-finance-authority"
"1281",2022,"Governor Abbott Activates State Resources Ahead Of Potential Impacts From Tropical Weather","Aug 13","https://gov.texas.gov/news/post/governor-abbott-activates-state-resources-ahead-of-potential-impacts-from-tropical-weather"
"1282",2022,"Governor Abbott Appoints Veliz To Small Business Assistance Advisory Task Force","Aug 12","https://gov.texas.gov/news/post/governor-abbott-appoints-veliz-to-small-business-assistance-advisory-task-force"
"1283",2022,"Governor Abbott Issues Proclamation Honoring The 75th Anniversary Of India Independence Day","Aug 12","https://gov.texas.gov/news/post/governor-abbott-issues-proclamation-honoring-the-75th-anniversary-of-india-independence-day"
"1284",2022,"Operation Lone Star Spotlights National Border Crisis In Busing Mission","Aug 12","https://gov.texas.gov/news/post/operation-lone-star-spotlights-national-border-crisis-in-busing-mission"
"1285",2022,"Governor Abbott Appoints Coons To Correctional Managed Health Care Committee","Aug 11","https://gov.texas.gov/news/post/governor-abbott-appoints-coons-to-correctional-managed-health-care-committee"
"1286",2022,"Governor Abbott Appoints Smith, Rodriguez To Texas Emergency Services Retirement System Board Of Trustees","Aug 10","https://gov.texas.gov/news/post/governor-abbott-appoints-smith-rodriguez-to-texas-emergency-services-retirement-system-board-of-trustees"
"1287",2022,"Governor Abbott Appoints Three To State Independent Living Council","Aug 10","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-state-independent-living-council-"
"1288",2022,"Governor Abbott Mobilizes Additional State Resources As Wildfire Danger Continues","Aug 10","https://gov.texas.gov/news/post/governor-abbott-mobilizes-additional-state-resources-as-wildfire-danger-continues"
"1289",2022,"Governor Abbott, DPS Announce Security Measures For Uvalde ISD","Aug 10","https://gov.texas.gov/news/post/governor-abbott-dps-announce-security-measures-for-uvalde-isd"
"1290",2022,"Governor Abbott Announces New Producer Owned Beef Facility In Amarillo","Aug 10","https://gov.texas.gov/news/post/governor-abbott-announces-new-producer-owned-beef-facility-in-amarillo"
"1291",2022,"Governor Abbott Appoints Nelson As Commissioner Of Workers’ Compensation","Aug 9","https://gov.texas.gov/news/post/governor-abbott-appoints-nelson-as-commissioner-of-workers-compensation"
"1292",2022,"Governor Abbott Appoints Jumes To 485th Judicial District Court","Aug 9","https://gov.texas.gov/news/post/governor-abbott-appoints-jumes-to-485th-judicial-district-court"
"1293",2022,"Governor Abbott Announces Governor’s Small Business Series – Lubbock","Aug 9","https://gov.texas.gov/news/post/governor-abbott-announces-governors-small-business-series-lubbock"
"1294",2022,"Governor Abbott Appoints Eastland To Upper Guadalupe River Authority","Aug 8","https://gov.texas.gov/news/post/governor-abbott-appoints-eastland-to-upper-guadalupe-river-authority"
"1295",2022,"Governor Abbott Congratulates Outstanding Women In Texas Government 2022 Honorees","Aug 8","https://gov.texas.gov/news/post/governor-abbott-congratulates-outstanding-women-in-texas-government-2022-honorees"
"1296",2022,"Operation Lone Star Ramps Up Busing Of Migrants To NYC, D.C. To Provide Relief To Border Communities","Aug 5","https://gov.texas.gov/news/post/operation-lone-star-ramps-up-busing-of-migrants-to-nyc-d.c-to-provide-relief-to-border-communities"
"1297",2022,"Governor Abbott Appoints Jackson To Public Utility Commission Of Texas","Aug 5","https://gov.texas.gov/news/post/governor-abbott-appoints-jackson-to-public-utility-commission-of-texas"
"1298",2022,"Governor Abbott Renews Drought Disaster Declaration  In August 2022","Aug 5","https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-declaration"
"1299",2022,"Governor Abbott Appoints Lemond Dixon, Berry To The Texas Commission On Law Enforcement","Aug 5","https://gov.texas.gov/news/post/governor-abbott-appoints-lemond-dixon-berry-to-the-texas-commission-on-law-enforcement"
"1300",2022,"Governor Abbott Announces First Bus Of Migrants Arrives In New York City","Aug 5","https://gov.texas.gov/news/post/governor-abbott-announces-first-bus-of-migrants-arrives-in-new-york-city"
"1301",2022,"Governor Abbott Statement On Biden Administration Refusal To Approve Texas’ Post-Partum Medicaid Extension For Mothers","Aug 4","https://gov.texas.gov/news/post/governor-abbott-statement-on-biden-administration-refusal-to-approve-texas-post-partum-medicaid-extension-for-mothers"
"1302",2022,"Governor Abbott Congratulates Southwest Texas Junior College On $296,000 Career Training Grant","Aug 4","https://gov.texas.gov/news/post/governor-abbott-congratulates-southwest-texas-junior-college-on-296000-career-training-grant"
"1303",2022,"Governor Abbott Appoints Dickson, Feuerbacher To OneStar National Service Commission","Aug 4","https://gov.texas.gov/news/post/governor-abbott-appoints-dickson-feuerbacher-to-onestar-national-service-commission"
"1304",2022,"Governor Abbott Lauds West Texas’ Economic Ingenuity At West Texas Legislative Summit In San Angelo","Aug 4","https://gov.texas.gov/news/post/governor-abbott-lauds-west-texas-economic-ingenuity-at-west-texas-legislative-summit-in-san-angelo"
"1305",2022,"Governor Abbott Applauds TWC’s $296,000 Career Training Grant Award To Weatherford College","Aug 4","https://gov.texas.gov/news/post/governor-abbott-applauds-twcs-296000-career-training-grant-award-to-weatherford-college"
"1306",2022,"Governor Abbott Champions Texas’ Ongoing Broadband Expansion In Greenville","Aug 3","https://gov.texas.gov/news/post/governor-abbott-champions-texas-ongoing-broadband-expansion-in-greenville"
"1307",2022,"Governor Abbott Appoints Vadnais As Student Regent For Stephen F. Austin State University","Aug 2","https://gov.texas.gov/news/post/governor-abbott-appoints-vadnais-as-student-regent-for-stephen-f-austin-state-university"
"1308",2022,"Governor Abbott, HHSC Announce Extension Of Emergency SNAP Benefits For August 2022","Aug 2","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-august-2022"
"1309",2022,"Governor Abbott Invites Mayors Of NYC, DC To Texas Border","Aug 1","https://gov.texas.gov/news/post/governor-abbott-invites-mayors-of-nyc-dc-to-texas-border"
"1310",2022,"Governor Abbott Mobilizes Additional State Resources To Support Florida’s Hurricane Ian Response","Sep 30","https://gov.texas.gov/news/post/governor-abbott-mobilizes-additional-state-resources-to-support-floridas-hurricane-ian-response"
"1311",2022,"Operation Lone Star Stops Human Smuggling Attempts At Border","Sep 30","https://gov.texas.gov/news/post/operation-lone-star-stops-human-smuggling-attempts-at-border"
"1312",2022,"Governor Abbott Renews Drought Disaster Proclamation In September 2022","Sep 29","https://gov.texas.gov/news/post/governor-abbott-renews-drought-disaster-proclamation-in-september-2022"
"1313",2022,"Governor Abbott Deploys Additional Resources To Florida To Assist Hurricane Ian Response Efforts","Sep 29","https://gov.texas.gov/news/post/governor-abbott-deploys-additional-resources-to-florida-to-assist-hurricane-ian-response-efforts"
"1314",2022,"Governor Abbott Announces Film Friendly Texas Designation For The City Of Bowie","Sep 29","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-designation-for-the-city-of-bowie"
"1315",2022,"Governor Abbott Announces $1.7 Million TWC Job Training Grant To Workforce Solutions Cameron","Sep 28","https://gov.texas.gov/news/post/governor-abbott-announces-1.7-million-twc-job-training-grant-to-workforce-solutions-cameron"
"1316",2022,"Governor Abbott Appoints Seven To Private Sector Advisory Council","Sep 28","https://gov.texas.gov/news/post/governor-abbott-appoints-seven-to-private-sector-advisory-council"
"1317",2022,"Governor Abbott Announces Over $316,000 JET Grant To La Joya ISD","Sep 27","https://gov.texas.gov/news/post/governor-abbott-announces-over-316000-jet-grant-to-la-joya-isd"
"1318",2022,"Governor Abbott Deploys Texas A&M Task Force 1 To Florida Ahead Of Hurricane Ian","Sep 27","https://gov.texas.gov/news/post/governor-abbott-deploys-texas-am-task-force-1-to-florida-ahead-of-hurricane-ian"
"1319",2022,"Governor Abbott Announces Governor’s Small Business Series - South Padre Island","Sep 27","https://gov.texas.gov/news/post/governor-abbott-announces-governors-small-business-series-south-padre-island"
"1320",2022,"Texas Delegation Leading Business Development Mission To Europe","Sep 26","https://gov.texas.gov/news/post/texas-delegation-leading-business-development-mission-to-europe"
"1321",2022,"Governor Abbott Renews Disaster Proclamation For Uvalde County In September 2022","Sep 24","https://gov.texas.gov/news/post/governor-abbott-renews-disaster-proclamation-for-uvalde-county-"
"1322",2022,"Operation Lone Star Increasing Efforts To Combat Growing Fentanyl Crisis","Sep 23","https://gov.texas.gov/news/post/operation-lone-star-increasing-efforts-to-combat-growing-fentanyl-crisis"
"1323",2022,"Governor Abbott Highlights Port Houston’s Vital Role In Texas Economy","Sep 22","https://gov.texas.gov/news/post/governor-abbott-highlights-port-houstons-vital-role-in-texas-economy"
"1324",2022,"Governor Abbott Announces Film Friendly Texas Designation For The City Of Dumas","Sep 22","https://gov.texas.gov/news/post/governor-abbott-announces-film-friendly-texas-designation-for-the-city-of-dumas"
"1325",2022,"Governor Abbott Congratulates Laredo Economic Development Corporation On Business Growth","Sep 22","https://gov.texas.gov/news/post/governor-abbott-congratulates-laredo-economic-development-corporation-on-business-growth"
"1326",2022,"Governor Abbott Designates Mexican Cartels As Terrorist Organizations","Sep 21","https://gov.texas.gov/news/post/governor-abbott-designates-mexican-cartels-as-terrorist-organizations"
"1327",2022,"Governor Abbott Appoints Towery, Hayes To Appraisal Management Companies Advisory Committee","Sep 21","https://gov.texas.gov/news/post/governor-abbott-appoints-towery-hayes-to-appraisal-management-companies-advisory-committee"
"1328",2022,"Governor Abbott Invites Texas Employers To Apprenticeship Conference","Sep 21","https://gov.texas.gov/news/post/governor-abbott-invites-texas-employers-to-apprenticeship-conference"
"1329",2022,"Governor Abbott Celebrates DHR Health Level 1 Trauma Center Dedication","Sep 20","https://gov.texas.gov/news/post/governor-abbott-celebrates-dhr-health-level-1-trauma-center-dedication"
"1330",2022,"Governor Abbott Directs State Agencies To Ramp Up Anti-Fentanyl Efforts","Sep 20","https://gov.texas.gov/news/post/governor-abbott-directs-state-agencies-to-ramp-up-anti-fentanyl-efforts"
"1331",2022,"Governor Abbott Congratulates 31 Texas National Blue Ribbon Schools","Sep 19","https://gov.texas.gov/news/post/governor-abbott-congratulates-31-texas-national-blue-ribbon-schools"
"1332",2022,"Governor Abbott Renews Border Security Disaster Declaration In September 2022","Sep 19","https://gov.texas.gov/news/post/governor-abbott-renews-border-disaster-proclamation-in-september-2022"
"1333",2022,"Governor Abbott Renews COVID-19 Disaster Declaration In September 2022","Sep 19","https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-september-2022"
"1334",2022,"Governor Abbott Announces New Ziegenfelder Company Facility In Lockhart","Sep 19","https://gov.texas.gov/news/post/governor-abbott-announces-new-ziegenfelder-company-facility-in-lockhart"
"1335",2022,"Operation Lone Star Spotlights Sanctuary City Hypocrisy, Buses Over 11,000 Migrants","Sep 16","https://gov.texas.gov/news/post/operation-lone-star-spotlights-sanctuary-city-hypocrisy-buses-over-11000-migrants"
"1336",2022,"Texas Leads Nation In Jobs Growth, Again Smashing Records","Sep 16","https://gov.texas.gov/news/post/texas-leads-nation-in-jobs-growth-again-smashing-records"
"1337",2022,"Governor Abbott Proclaims September 15-October 15, 2022 Hispanic Heritage Month In Texas","Sep 15","https://gov.texas.gov/news/post/governor-abbott-proclaims-september-15-october-15-2022-hispanic-heritage-month-in-texas"
"1338",2022,"Governor Abbott Announces Approval Of Federal Assistance After North Texas Flooding","Sep 15","https://gov.texas.gov/news/post/governor-abbott-announces-approval-of-federal-assistance-after-north-texas-flooding"
"1339",2022,"Governor Abbott Announces Over $64,000 TWC Career Training Grant To Bells Independent School District","Sep 15","https://gov.texas.gov/news/post/governor-abbott-announces-over-64000-twc-career-training-grant-to-bells-independent-school-district"
"1340",2022,"Governor Abbott Announces Migrant Bus Arrivals At Border Czar Harris’ Residence In Washington D.C.","Sep 15","https://gov.texas.gov/news/post/governor-abbott-announces-migrant-bus-arrivals-at-border-czar-harris-residence-in-washington-d.c"
"1341",2022,"Governor Abbott Renews Wildfire Disaster Proclamation In September 2022","Sep 14","https://gov.texas.gov/news/post/governor-abbott-renews-wildfire-disaster-proclamation-in-september-2022"
